"assettreat","asset_comp","isrstock","palstock","tradestock6all","age","married","faminc","religion","female","BA_or_higher","right_2013","right_2015","left_2013","left_2015","p_index_2013","p_index_2015","p_index_2016","e_index_2013","e_index_2015"
1,1,0,0,0,38,1,12000,"jewish",0,1,1,1,0,0,-3.91513973474503,-7.93469667434692,-2.22751900553703,-0.164053067564964,3.42745214700699
1,1,1,0,0,33,0,0,"jewish",0,1,1,1,0,0,15.4342103004456,13.169629573822,NA,-0.0681123789399862,NA
1,1,0,1,1,25,0,12000,"jewish",0,0,0,0,0,0,-1.37546166777611,6.31044447422028,2.54676759243011,-6.68388068675995,-11.564085483551
1,1,0,1,0,31,1,12000,"jewish",1,1,0,0,0,1,5.50334692001343,6.12792134284973,7.15677261352539,-1.91572844982147,-0.455319434404373
1,1,0,1,1,44,1,16000,"jewish",1,1,0,1,0,0,-10.899418592453,-10.1081895828247,-4.4569981098175,0.132067576050758,3.8091829419136
1,1,0,1,1,65,0,8000,"jewish",1,1,0,0,0,1,8.14849555492401,-5.06660342216492,4.97167229652405,-3.5565847158432,-6.60338878631592
1,1,0,0,1,26,0,8000,"jewish",0,1,0,1,0,0,-3.6957448720932,-10.1081895828247,-4.72710847854614,-6.01460456848145,0.712922737002373
1,1,0,1,1,23,0,3000,"jewish",0,0,0,0,0,0,8.14849555492401,NA,-2.30220377445221,0.719787999987602,4.29007530212402
1,1,0,1,0,43,1,12000,"jewish",0,0,0,0,0,0,0.561344549059868,-7.93469667434692,-0.267311744391918,1.16089761257172,2.18360096216202
0,0,0,0,0,49,1,12000,"jewish",1,0,0,0,0,0,0.561344549059868,1.26580819487572,-4.99721884727478,-2.55411922931671,-0.928606688976288
1,1,0,0,1,35,1,16000,"jewish",0,1,0,0,0,0,5.14329969882965,3.43624949455261,11.8858408927917,4.87223297357559,-5.35193204879761
1,1,0,0,1,66,1,8000,"jewish",0,0,0,0,0,1,7.48701274394989,8.12804400920868,14.1908442974091,-2.51415252685547,0.537649244070053
1,1,1,0,0,29,0,3000,"jewish",1,0,0,0,0,0,-6.25885248184204,-3.25205564498901,-2.10761666297913,1.38906449079514,NA
1,1,0,0,0,26,1,3000,"jewish",0,0,0,0,0,0,3.20649325847626,3.78965198993683,9.38625156879425,-3.71517539024353,-6.28574192523956
1,0,0,0,0,23,0,12000,"jewish",1,0,0,1,0,0,-6.03945791721344,-3.08422714471817,0.391972996294498,-2.66203999519348,-5.18868684768677
1,1,0,1,0,47,1,12000,"jewish",1,0,0,0,0,0,3.26510488986969,-0.910735055804253,0.197385773062706,-0.41858471930027,3.04180175065994
1,1,1,0,1,68,1,12000,"jewish",1,1,0,0,0,1,0.944821536540985,1.61310866475105,2.50238806009293,-1.60762786865234,-10.402946472168
1,1,1,0,0,31,0,8000,"jewish",1,1,1,1,0,0,-10.899418592453,-10.1081895828247,-11.7611801624298,-1.41574651002884,-0.455319434404373
1,1,0,1,0,31,1,8000,"jewish",1,0,0,0,0,1,0.862780436873436,1.44528046250343,NA,-0.322644114494324,-0.530928447842598
0,0,0,0,0,35,0,8000,"jewish",0,0,0,0,0,0,0.584774389863014,-1.07551239430904,-7.22669839859009,-4.33378159999847,-9.78728592395782
1,0,0,1,0,61,1,12000,"jewish",0,0,0,0,0,1,0.502733290195465,-1.07246145606041,-4.72710847854614,2.90599286556244,-4.34251368045807
1,1,0,1,0,23,0,3000,"jewish",0,0,0,1,0,0,-4.07922178506851,-10.1081895828247,NA,-4.7296205163002,NA
0,0,0,0,1,62,1,12000,"jewish",1,1,0,0,0,0,0.862780436873436,-1.07551239430904,-2.57315218448639,-2.47546210885048,4.60011690855026
1,1,0,1,0,35,1,12000,"jewish",1,1,0,1,0,0,-10.899418592453,NA,NA,1.55835866928101,0.478490367531776
1,1,0,1,0,27,0,16000,"jewish",0,0,0,0,0,1,7.78844833374023,8.30446481704712,6.96134686470032,4.01637881994247,2.88297832012177
1,1,1,0,1,34,0,8000,"jewish",1,0,0,0,1,1,10.3867375850677,3.78965198993683,NA,1.92081123590469,NA
0,0,0,0,0,43,1,16000,"jewish",0,0,0,0,0,0,3.18306356668472,1.62475258111954,2.42686524987221,-0.164053067564964,-1.46916076540947
1,1,1,0,0,57,1,16000,"jewish",0,0,0,0,0,0,8.14849555492401,3.78660082817078,-0.072724437341094,-5.89598059654236,-2.93983906507492
1,0,0,1,0,37,1,NA,"jewish",0,0,0,0,0,0,-1.37546166777611,-3.24900448322296,-11.7611801624298,-3.93263906240463,-1.77477955818176
1,1,1,0,1,55,1,16000,"jewish",1,1,1,1,0,0,-10.899418592453,-7.93469667434692,-9.5317006111145,-0.809023976325989,0.637313723564148
1,0,0,0,1,43,1,16000,"jewish",1,1,0,0,0,1,5.42130589485168,8.30446481704712,6.96134686470032,2.06742212176323,3.96800607442856
1,1,1,0,0,65,1,8000,"jewish",0,0,0,0,0,1,13.0318868160248,15.6873714923859,16.6157484054565,7.12639153003693,3.89239728450775
1,1,0,0,1,58,1,12000,"jewish",0,0,0,0,0,0,-4.0206104516983,-3.25205564498901,-4.99721884727478,-3.9470237493515,-4.18369024991989
1,1,1,0,1,43,0,16000,"jewish",0,0,0,1,0,0,2.84644603729248,3.62182378768921,-0.387213975191116,-2.29958772659302,-3.63921642303467
1,1,0,0,1,43,1,12000,"jewish",0,0,0,0,0,0,5.82821249961853,3.96912395954132,4.65718269348145,1.64899587631226,-1.93042010068893
0,0,0,0,1,70,1,12000,"jewish",0,1,0,0,0,1,10.4101669788361,-3.58771234750748,-2.76773929595947,-4.98415261507034,-3.86922627687454
1,1,1,0,1,39,1,8000,"jewish",0,1,1,1,0,0,5.82821249961853,1.26580819487572,2.23143979907036,-8.83669853210449,-8.91313791275024
1,1,0,1,1,35,1,16000,"jewish",0,1,0,1,0,0,-4.07922178506851,-1.07246145606041,-0.072724437341094,-8.43555629253387,1.25739648938179
0,0,0,0,0,29,0,12000,"jewish",0,0,0,0,0,0,-6.42293453216553,-3.24041187763214,2.2322778403759,-0.486538521945477,-5.81687748432159
1,0,1,0,0,33,1,3000,"jewish",1,0,0,0,0,0,-4.18469250202179,-3.58771234750748,NA,-0.0944769941270351,-10.789098739624
0,0,0,0,0,44,1,12000,"jewish",0,1,0,0,1,1,10.4101669788361,6.14261627197266,11.6912543773651,-8.59124839305878,-3.01863074302673
1,1,0,1,0,49,1,12000,"jewish",0,0,0,1,0,0,-1.75893858075142,-1.07246145606041,6.96134686470032,-0.350630953907967,1.55909568071365
0,0,0,0,0,26,0,16000,"jewish",1,0,0,0,0,0,-10.899418592453,-10.1081895828247,-11.7611801624298,-3.29134941101074,-1.54034733772278
0,0,0,0,1,58,1,12000,"jewish",1,1,0,1,0,0,10.3867375850677,6.31044447422028,14.1161584854126,-0.0824971497058868,NA
0,0,0,0,1,70,0,3000,"jewish",1,0,0,0,0,1,12.7070212364197,18.0317425727844,11.8858408927917,1.47970169782639,-6.67899787425995
1,1,0,1,0,30,0,12000,"jewish",1,1,0,0,0,1,7.76501893997192,8.65176558494568,7.15677261352539,-1.57964095473289,-2.71301209926605
1,1,1,0,0,57,1,8000,"jewish",1,0,0,0,0,1,-1.86440944671631,-1.24334067106247,2.54676759243011,-4.50307607650757,3.96800607442856
1,1,1,0,1,44,1,12000,"jewish",0,1,1,1,0,0,-10.899418592453,-10.1081895828247,-11.7611801624298,-6.21316254138947,-8.7734442949295
1,1,0,1,0,30,1,12000,"jewish",1,1,0,0,0,0,-6.42293453216553,-5.76120495796204,12.0057439804077,-2.17026025056839,0.247977543622255
1,0,0,0,0,35,1,8000,"jewish",1,1,0,0,0,1,-1.78236842155457,-0.739855468273163,NA,-1.47172018885612,1.01093620061874
0,0,0,0,1,65,1,12000,"jewish",1,1,0,0,0,1,17.6724529266357,15.510950088501,4.85177010297775,-2.76868402957916,-3.96128535270691
1,1,0,1,0,27,1,12000,"jewish",1,0,0,1,0,0,2.90505766868591,9.16689455509186,-0.462737083435059,1.0249900072813,2.27123782038689
1,1,0,0,1,31,1,16000,"jewish",0,1,0,0,0,1,12.730450630188,8.65176558494568,4.65718269348145,-2.74069726467133,-4.41812247037888
0,0,0,0,1,40,0,8000,"jewish",1,0,0,0,0,1,5.60881793498993,-0.907684043049812,4.85177010297775,-9.9788498878479,7.31390953063965
1,1,1,0,0,47,0,12000,"jewish",1,1,0,0,0,0,0.862780436873436,1.44528046250343,-4.99721884727478,-0.741070210933685,-1.93360298871994
0,0,0,0,1,35,1,16000,"jewish",0,0,0,0,0,0,0.561344549059868,8.47229301929474,-0.148247433826327,-2.74069726467133,-5.43956875801086
1,1,1,0,0,44,0,3000,"jewish",1,0,0,1,0,0,-4.07922178506851,-3.4168329834938,-4.92169588804245,4.3388643860817,3.5030609369278
1,0,0,0,0,45,1,24000,"jewish",1,1,0,0,0,0,8.14849555492401,3.78660082817078,7.15677261352539,-6.72384798526764,-5.96809566020966
1,1,0,1,0,31,0,8000,"jewish",0,0,1,1,0,0,-10.899418592453,-10.1081895828247,-11.7611801624298,-1.73823192715645,-5.95164477825165
1,1,0,1,0,30,0,12000,"jewish",0,0,0,0,1,1,2.90505766868591,6.13097250461578,0.121862785890698,-3.755142390728,-2.78419852256775
1,0,0,0,1,49,0,12000,"jewish",1,0,0,0,0,0,0.944821536540985,1.61310866475105,NA,1.2795215845108,NA
1,1,0,1,1,64,0,12000,"jewish",1,1,0,0,0,1,17.6724529266357,13.169629573822,14.1161584854126,-3.69249224662781,-1.7792022228241
0,0,0,0,1,69,1,16000,"jewish",0,1,1,0,0,0,5.52677631378174,-5.42554795742035,0.00196043401956558,-9.07394707202911,-5.18928825855255
1,1,0,1,0,36,0,8000,"jewish",0,0,0,0,0,1,-1.56297355890274,1.62475258111954,NA,-0.0681123789399862,-0.379710346460342
1,0,0,1,1,70,1,12000,"jewish",0,1,0,0,1,0,3.18306356668472,3.78660082817078,-7.30222105979919,5.78243911266327,5.99518597126007
1,1,1,0,1,42,0,8000,"jewish",0,1,0,0,0,0,1.16421617567539,1.44528046250343,-7.30222105979919,2.52213388681412,5.04861176013947
1,0,1,0,0,55,0,3000,"jewish",1,0,1,1,0,0,0.537914931774139,-3.08422714471817,0.196547657251358,5.78243911266327,2.18360096216202
1,1,0,1,0,28,0,NA,"jewish",1,1,0,0,1,1,5.52677631378174,1.26885920763016,4.73186761140823,4.04436558485031,2.64854609966278
1,1,1,0,1,35,0,16000,"jewish",0,1,0,0,0,0,-8.66117715835571,-1.07551239430904,4.80655252933502,-1.32510930299759,-0.384132862091064
1,1,0,1,1,37,1,12000,"jewish",0,1,0,0,0,1,17.6724529266357,18.0317425727844,16.6157484054565,0.946332886815071,-7.38279759883881
1,1,1,0,0,20,1,12000,"jewish",0,1,1,1,0,0,-1.37546166777611,1.61310866475105,-2.10761666297913,-0.458551645278931,2.56851464509964
1,1,0,1,1,44,0,3000,"jewish",0,1,1,1,0,0,-10.899418592453,-10.1081895828247,-11.7611801624298,2.4541799724102,7.30630397796631
1,1,0,1,1,56,1,12000,"jewish",1,0,0,0,0,0,10.4101669788361,8.47534418106079,6.96218490600586,-1.4610168337822,3.96358370780945
1,1,1,0,1,31,1,16000,"jewish",0,1,0,0,0,0,10.7116031646729,11.0077810287476,NA,-4.80827778577805,-7.29073822498322
1,1,1,0,0,22,0,12000,"jewish",0,0,1,1,0,0,-8.66117715835571,-3.41988414525986,-4.53252136707306,-0.39059791713953,NA
0,0,0,0,1,68,1,12000,"jewish",0,0,0,0,0,1,5.52677631378174,8.48088622093201,4.85177010297775,-10.0068366527557,-7.45840668678284
1,1,1,0,1,52,1,12000,"jewish",0,0,0,0,0,0,10.4687786102295,15.510950088501,NA,-9.68435108661652,NA
1,1,0,0,0,41,1,3000,"jewish",0,0,0,0,0,1,7.48701274394989,-1.07246145606041,6.84144496917725,1.11194595694542,-1.48118853569031
1,1,1,0,0,28,1,8000,"jewish",0,0,0,1,0,0,-10.899418592453,-10.1081895828247,-11.7611801624298,-4.90421861410141,-5.35635471343994
1,1,0,1,1,34,1,12000,"jewish",0,1,0,1,0,0,7.84705996513367,8.65176558494568,7.15677261352539,-4.80827778577805,-9.5452481508255
1,1,0,1,0,26,0,16000,"jewish",1,0,0,1,0,0,-10.899418592453,-10.1081895828247,-11.7611801624298,3.36438596248627,5.98684370517731
0,0,0,0,1,45,0,8000,"jewish",1,0,0,0,0,1,5.82821249961853,6.31044447422028,4.65718269348145,1.43973469734192,0.08081229403615
1,1,1,0,0,43,1,12000,"jewish",0,1,0,0,0,0,13.0318868160248,10.8283090591431,11.6912543773651,-10.2296996116638,-11.177933216095
0,0,0,0,0,59,1,12000,"jewish",1,1,0,1,0,0,2.88162797689438,1.26275718212128,-4.8026317358017,0.691801235079765,-1.46473824977875
1,0,0,1,1,34,1,12000,"jewish",1,0,0,1,0,0,3.56654047966003,1.26580819487572,4.73186761140823,-5.08009314537048,-6.52459681034088
0,0,0,0,0,45,1,16000,"jewish",1,0,1,1,0,0,-8.57913553714752,-0.728211849927902,NA,-6.96109592914581,-0.384132862091064
0,0,0,0,0,31,1,3000,"jewish",1,0,0,NA,0,NA,-8.57913553714752,NA,NA,3.61523628234863,6.45570874214172
1,1,0,0,0,29,1,16000,"jewish",1,0,0,0,1,1,2.79958665370941,12.9901576042175,16.6157484054565,13.5782659053802,16.5626621246338
1,1,0,1,0,34,0,12000,"no religion",0,1,0,0,1,1,12.7070212364197,10.9930860996246,NA,4.11231935024261,NA
1,1,1,0,0,33,1,16000,"jewish",1,1,0,0,0,1,5.52677631378174,12.9901576042175,9.26634967327118,0.810425207018852,-0.220887064933777
0,0,0,0,0,54,0,3000,"jewish",0,0,1,0,0,0,0.643385872244835,-0.907684043049812,-11.7611801624298,2.25400000810623,3.20062518119812
1,1,0,1,1,59,1,12000,"jewish",0,1,0,0,0,1,17.6724529266357,18.0317425727844,16.6157484054565,-11.3680732250214,-4.12010878324509
1,1,0,0,1,64,1,24000,"jewish",1,1,0,0,0,0,-1.67689740657806,-0.907684043049812,-2.03209340572357,-6.03188812732697,-6.67581498622894
1,1,0,1,0,24,0,12000,"jewish",0,0,0,0,0,1,15.3521692752838,15.6904220581055,16.6157484054565,5.49623906612396,9.48838770389557
1,1,0,1,0,28,0,8000,"jewish",0,0,0,0,1,1,17.6724529266357,18.0317425727844,14.1161584854126,7.69972741603851,NA
1,0,0,0,1,76,1,8000,"jewish",0,1,1,1,0,0,2.90505766868591,6.13097250461578,-2.69221663475037,4.37514960765839,3.5747504234314
0,0,0,0,1,51,0,12000,"jewish",0,1,1,0,0,0,2.90505766868591,-1.07856348156929,7.15677261352539,-18.125147819519,-3.8100677728653
1,1,1,0,1,57,1,16000,"jewish",0,1,1,0,0,0,-10.899418592453,-7.93469667434692,-9.45617735385895,1.53037190437317,-3.63479375839233
1,1,1,0,0,59,1,12000,"jewish",0,0,0,0,0,0,3.40245842933655,11.0077810287476,NA,-1.24645203351974,-2.39094272255898
1,0,0,1,0,27,0,3000,"jewish",0,1,0,0,0,0,-4.10265147686005,-1.24639175832272,-0.0735625624656677,-6.2411493062973,-6.03928208351135
0,0,0,0,0,26,0,3000,"jewish",0,0,0,0,0,0,-1.78236842155457,-10.1081895828247,-11.7611801624298,4.3388643860817,4.97742503881454
1,0,0,1,0,77,0,3000,"jewish",1,0,0,0,0,1,5.42130589485168,3.78660082817078,-2.37772688269615,5.31334280967712,-8.13372850418091
1,1,0,1,0,62,0,16000,"jewish",0,1,0,0,0,0,10.0853025913239,12.9901576042175,4.53644216060638,1.17160096764565,2.34684690833092
1,1,1,0,1,59,1,12000,"jewish",0,1,0,0,0,0,0.780739337205887,3.43930035829544,2.54676759243011,-1.47172018885612,-1.48118853569031
1,1,0,1,1,65,1,16000,"jewish",0,1,0,0,0,0,10.4687786102295,8.65176558494568,7.15677261352539,6.343794465065,4.05564308166504
1,1,0,0,1,36,1,24000,"jewish",1,1,0,0,0,1,-6.25885248184204,-10.1081895828247,-4.4569981098175,-13.2527565956116,-6.60781145095825
1,1,0,1,1,49,1,12000,"jewish",0,1,0,0,1,0,-1.75893858075142,-1.07551239430904,-0.072724437341094,-5.15875041484833,-2.26009458303452
1,1,0,1,1,47,1,16000,"jewish",0,0,0,0,0,1,8.14849555492401,3.78965198993683,-2.30220377445221,-0.41858471930027,-3.01863074302673
1,1,1,0,1,28,0,24000,"jewish",1,1,0,0,1,1,5.52677631378174,1.26885920763016,4.4617572426796,2.3182724416256,-4.10808116197586
1,1,0,0,1,41,1,24000,"jewish",0,1,1,0,0,0,3.18306356668472,3.61017972230911,-6.76200032234192,0.634550675749779,-4.95867669582367
1,1,0,1,1,55,1,12000,"jewish",0,0,0,0,1,1,1.14078648388386,3.96607309579849,NA,-7.40220546722412,3.51508915424347
1,0,0,1,0,55,1,12000,"jewish",1,0,1,1,0,0,-3.99718075990677,-1.07856348156929,NA,2.53651857376099,-12.1917736530304
1,1,0,0,0,41,1,12000,"jewish",1,1,0,0,0,0,-4.07922178506851,1.26885920763016,0.00196043401956558,3.36438596248627,1.09857320785522
1,0,1,0,0,44,1,3000,"jewish",1,0,0,0,0,0,-8.66117715835571,-10.1081895828247,-7.30222105979919,10.1857340335846,3.5030609369278
0,0,0,0,1,35,0,8000,"jewish",0,1,0,0,0,0,17.6724529266357,18.0317425727844,16.6157484054565,5.78243911266327,-3.63479375839233
1,1,1,0,0,29,1,12000,"jewish",0,1,1,1,0,0,-10.899418592453,-10.1081895828247,-11.7611801624298,-12.3425507545471,-17.3856639862061
1,1,0,1,0,51,1,24000,"jewish",1,1,0,0,0,1,15.3521692752838,15.6904220581055,16.6157484054565,0.118465423583984,2.34684690833092
1,1,1,0,0,25,0,3000,"jewish",0,0,0,0,0,0,-1.39889150857925,3.78660082817078,4.85177010297775,1.21156789362431,2.03238293528557
0,0,0,0,0,34,0,12000,"jewish",1,1,0,0,0,0,3.50792914628983,3.96912395954132,4.65718269348145,9.23924267292023,5.91565728187561
0,0,0,0,0,24,0,12000,"jewish",0,0,0,0,0,0,12.9850268363953,8.48088622093201,6.96218490600586,1.17449976503849,-1.23030588030815
0,0,0,0,1,37,1,24000,"jewish",0,1,0,0,0,0,5.80478250980377,6.30739390850067,7.27583646774292,-9.21525478363037,-3.4835758805275
1,1,1,0,1,43,0,12000,"jewish",0,1,1,0,0,0,17.6724529266357,1.44528046250343,16.6157484054565,8.58066976070404,-6.68341994285583
0,0,0,0,1,49,1,8000,"jewish",1,0,0,0,0,1,2.90505766868591,3.61017972230911,NA,2.82733559608459,-1.63240641355515
1,1,0,1,0,48,0,3000,"jewish",1,0,0,0,0,1,10.3867375850677,8.48393678665161,NA,7.59548783302307,5.05303382873535
1,1,0,1,0,43,1,16000,"jewish",1,1,0,0,1,1,10.3867375850677,13.1665778160095,9.38625156879425,0.957036241889,2.88297832012177
1,1,0,1,1,29,0,12000,"jewish",0,0,0,0,0,0,-6.42293453216553,-7.93469667434692,-2.57231414318085,7.69972741603851,0.0839951634407043
1,1,0,1,0,31,1,12000,"jewish",1,0,0,0,0,0,-10.899418592453,1.26885920763016,-9.5317006111145,8.38338851928711,NA
0,0,0,0,0,42,1,12000,"jewish",1,0,0,0,0,0,0.561344549059868,1.26885920763016,2.30696275830269,2.11809247732162,2.1079920232296
1,0,0,1,0,26,0,16000,"jewish",1,0,1,1,0,0,-10.899418592453,-10.1081895828247,-9.26159024238586,-1.17849834263325,0.947355106472969
1,1,0,1,0,62,0,8000,"jewish",1,1,0,0,0,1,7.48701274394989,13.169629573822,7.03603148460388,7.2985851764679,4.57532465457916
1,1,1,0,0,29,0,8000,"jewish",1,0,0,1,0,0,-4.18469250202179,-1.07551239430904,6.84144496917725,-12.5291287899017,-5.35193204879761
0,0,0,0,0,39,1,8000,"jewish",1,0,0,0,0,0,1.24625742435455,-0.907684043049812,7.15677261352539,-2.03435242176056,0.935327261686325
1,1,0,1,1,45,1,16000,"jewish",1,1,0,0,0,1,8.14849555492401,8.65176558494568,4.85177010297775,3.82980078458786,2.17525884509087
0,0,0,0,0,31,1,8000,"jewish",1,0,0,0,0,0,-4.18469250202179,-2.90475487709045,NA,-0.805342644453049,-6.26218914985657
0,0,0,0,1,26,0,3000,"jewish",0,0,1,1,0,0,-10.899418592453,8.99906635284424,NA,-5.86799383163452,-2.0892433822155
1,0,0,1,0,30,1,8000,"jewish",1,1,0,1,0,0,5.52677631378174,NA,NA,4.80427920818329,3.35626572370529
1,1,0,0,0,42,1,12000,"jewish",1,0,0,0,0,0,-6.42293453216553,-7.93469667434692,-4.8026317358017,5.13746798038483,7.15950846672058
0,0,0,0,0,55,1,8000,"jewish",1,0,0,0,0,0,-1.78236842155457,-10.1081895828247,-11.7611801624298,-8.81411194801331,-0.837050303816795
1,1,0,0,0,30,1,12000,"jewish",1,1,0,NA,0,NA,-6.31746411323547,NA,NA,6.38376176357269,NA
0,0,0,0,1,56,1,24000,"jewish",0,1,0,0,0,0,8.14849555492401,6.31044447422028,7.15677261352539,-9.1925710439682,-0.384132862091064
1,1,0,1,0,38,0,8000,"jewish",0,0,0,1,0,0,8.14849555492401,3.61877262592316,-0.147409252822399,-4.86552834510803,-9.69522714614868
1,1,1,0,0,29,1,3000,"jewish",1,1,1,1,0,0,-10.899418592453,-10.1081895828247,-11.7611801624298,7.2985851764679,-6.50814652442932
1,1,1,0,1,53,0,12000,"jewish",0,0,0,1,0,0,3.18306356668472,3.43930035829544,0.00196043401956558,7.3582398891449,2.96301007270813
1,1,0,1,0,23,0,3000,"jewish",0,0,0,1,0,0,-6.25885248184204,-5.42554795742035,-11.7611801624298,-4.63898330926895,-6.90582513809204
1,1,0,1,0,37,1,12000,"jewish",1,1,1,1,0,0,-10.899418592453,-10.1081895828247,NA,-8.88574659824371,-17.620096206665
1,1,1,0,0,33,1,8000,"jewish",0,1,0,1,0,0,-8.66117715835571,-10.1081895828247,-11.7611801624298,3.36438596248627,-1.27793967723846
1,0,0,1,1,45,1,8000,"jewish",0,0,0,0,0,0,8.08988451957703,3.62182378768921,-0.222932249307632,-5.91866374015808,NA
0,0,0,0,0,35,1,12000,"jewish",0,1,0,0,0,0,10.4922080039978,18.0317425727844,11.6912543773651,-6.62500858306885,-3.25748562812805
1,1,0,0,1,66,0,8000,"jewish",0,1,0,0,0,1,-4.07922178506851,4.31337416172028,7.15677261352539,-4.45240557193756,-1.39355167746544
0,0,0,0,1,69,1,12000,"jewish",0,0,0,0,0,1,7.76501893997192,1.10103085637093,-0.192626863718033,-3.74316215515137,-3.88567626476288
1,1,1,0,0,29,1,8000,"jewish",1,1,0,0,1,1,5.60881793498993,15.8582508563995,4.65718269348145,14.5527446269989,6.83301687240601
1,0,0,1,0,49,1,12000,"jewish",0,0,1,1,0,0,8.14849555492401,8.65176558494568,NA,-1.32510930299759,-8.22136521339417
1,1,0,1,1,56,1,16000,"jewish",1,0,1,0,0,0,0.921391919255257,4.13390159606934,0.122700966894627,-6.68225884437561,4.50856029987335
1,1,0,0,0,48,1,8000,"jewish",1,0,1,1,0,0,-10.899418592453,-10.1081895828247,NA,-0.486538521945477,-4.26690459251404
1,1,0,1,1,24,0,12000,"jewish",1,0,1,1,0,0,2.98709869384766,-0.907684043049812,-6.76200032234192,-3.34570109844208,2.01961874961853
0,0,0,0,1,44,1,8000,"jewish",1,1,1,1,0,0,-4.0206104516983,-10.1081895828247,-11.7611801624298,3.09257060289383,2.79534161090851
1,0,1,0,0,35,0,8000,"jewish",1,1,0,0,1,1,12.730450630188,13.169629573822,11.6912543773651,10.5189228057861,3.72915148735046
0,0,0,0,0,72,1,12000,"jewish",0,1,0,0,0,0,-6.31746411323547,3.61017972230911,2.2322778403759,-1.39306306838989,-5.59396982192993
1,1,0,1,0,47,0,16000,"jewish",0,1,0,0,0,1,-1.39889150857925,-2.72528290748596,-6.9113701581955,16.9707977771759,14.0705370903015
0,0,0,0,1,43,1,12000,"jewish",0,1,0,0,0,0,-1.73550888895988,-3.06953251361847,4.58165973424911,2.75938183069229,1.16141781210899
0,0,0,0,0,47,1,8000,"jewish",1,0,1,1,0,0,0.968251377344131,-10.1081895828247,-9.26159024238586,-2.76868402957916,-0.471769571304321
1,1,0,0,0,26,0,16000,"jewish",1,1,0,0,0,1,8.14849555492401,4.13085043430328,NA,0.821128636598587,NA
1,1,0,0,0,28,1,8000,"jewish",1,0,0,0,0,0,7.46358275413513,18.0317425727844,-4.72710847854614,-1.74353539943695,-1.77477955818176
1,1,1,0,0,33,1,16000,"jewish",1,1,1,1,0,0,8.14849555492401,3.61017972230911,-2.30304196476936,0.0505117513239384,5.68514466285706
1,1,0,1,0,21,0,8000,"jewish",0,0,0,1,0,0,-3.8012158870697,-1.07551239430904,2.42686524987221,5.27337551116943,4.12682950496674
1,0,0,0,0,28,1,8000,"jewish",0,0,0,1,0,0,-6.42293453216553,-1.07856348156929,NA,3.29643219709396,NA
1,1,1,0,1,45,1,12000,"jewish",0,1,0,0,0,1,0.88621012866497,5.96314430236816,6.84144496917725,-3.74316215515137,-2.63740301132202
0,0,0,0,1,53,1,12000,"jewish",1,1,0,0,0,1,3.18306356668472,1.26580819487572,2.35218033194542,-6.05457127094269,0.788531750440598
1,1,1,0,0,47,0,NA,"jewish",1,0,0,0,0,0,0.561344549059868,1.26580819487572,2.42686524987221,1.88084423542023,-5.59396982192993
0,0,0,0,0,58,1,12000,"jewish",0,0,1,1,0,0,-10.899418592453,-10.1081895828247,NA,-12.9809415340424,NA
1,1,0,0,1,67,0,16000,"jewish",0,1,0,0,0,1,17.6724529266357,18.0317425727844,9.38625156879425,-5.0907963514328,-4.50575917959213
1,1,0,1,1,29,0,16000,"jewish",0,1,0,0,1,1,17.6724529266357,18.0317425727844,14.1161584854126,3.3244189620018,0.859718322753906
1,1,0,0,1,37,1,12000,"jewish",0,1,0,0,1,1,12.730450630188,18.0317425727844,11.6912543773651,0.182737726718187,-1.70359313488007
1,0,1,0,0,37,1,8000,"jewish",1,1,0,0,1,0,3.18306356668472,8.65176558494568,7.15677261352539,11.4427316188812,7.07187175750732
0,0,0,0,0,51,1,12000,"jewish",1,1,1,1,0,0,-10.899418592453,-10.1081895828247,-11.7611801624298,5.81872463226318,7.54073619842529
1,1,1,0,0,25,0,16000,"jewish",0,0,0,0,0,0,-10.899418592453,-10.1081895828247,-11.7611801624298,-1.04259081184864,-0.0740917026996613
1,1,1,0,1,41,1,24000,"jewish",0,1,0,0,0,1,7.76501893997192,NA,4.53644216060638,-9.95616614818573,-5.80484986305237
1,0,1,0,0,54,1,12000,"jewish",1,1,0,0,1,1,10.7936441898346,11.1756098270416,11.6165697574615,15.0218403339386,13.0611181259155
1,0,1,0,1,35,1,16000,"jewish",0,0,0,1,0,0,5.80478250980377,6.13097250461578,NA,-8.77782642841339,NA
1,1,1,0,1,36,1,12000,"jewish",0,1,1,1,0,0,-10.899418592453,-10.1081895828247,-7.30222105979919,7.86362171173096,2.57735967636108
1,0,1,0,0,24,0,8000,"jewish",1,0,1,0,0,1,-4.18469250202179,4.13695245981216,NA,-3.98041039705276,2.33408212661743
0,0,0,0,1,53,0,16000,"jewish",0,1,0,0,0,0,-1.45750284194946,-5.59032499790192,-7.22669839859009,0.601164028048515,0.554099380970001
1,1,0,0,0,39,0,8000,"jewish",1,1,1,1,0,0,-10.899418592453,-10.1081895828247,-9.5317006111145,-1.17849834263325,-7.05312311649323
1,1,0,0,1,30,0,12000,"jewish",0,0,0,1,0,0,-10.899418592453,-10.1081895828247,-11.7611801624298,10.5189228057861,10.8910620212555
1,1,1,0,1,38,0,12000,"jewish",1,1,1,1,0,0,-3.93856942653656,-3.08422714471817,-4.26241099834442,-5.91866374015808,-3.79803985357285
1,1,0,1,0,40,1,8000,"jewish",0,0,1,1,0,0,2.90505766868591,-1.07856348156929,0.00196043401956558,2.73379981517792,4.61214452981949
