IndicatorCode,Indicator,ValueType,ParentLocationCode,ParentLocation,Location type,SpatialDimValueCode,Location,Period type,Period,IsLatestYear,Dim1 type,Dim1,Dim1ValueCode,Dim2 type,Dim2,Dim2ValueCode,Dim3 type,Dim3,Dim3ValueCode,DataSourceDimValueCode,DataSource,FactValueNumericPrefix,FactValueNumeric,FactValueUoM,FactValueNumericLowPrefix,FactValueNumericLow,FactValueNumericHighPrefix,FactValueNumericHigh,Value,FactValueTranslationID,FactComments,Language,DateModified
LIFE_0000000030,nqx - probability of dying between ages x and x+n,numeric,WPR,Western Pacific,Country,AUS,Australia,Year,2015,FALSE,Sex,Female,SEX_FMLE,Age Group,25-29 years,AGEGROUP_AGE25-29,,,,,,,0.001,,,,,,0.001354225,,,EN,2020-12-05T18:30:00.000Z
LIFE_0000000030,nqx - probability of dying between ages x and x+n,numeric,WPR,Western Pacific,Country,JPN,Japan,Year,2015,FALSE,Sex,Male,SEX_MLE,Age Group,15-19  years,AGEGROUP_AGE15-19,,,,,,,0.001,,,,,,0.001363948,,,EN,2020-12-05T18:30:00.000Z
LIFE_0000000030,nqx - probability of dying between ages x and x+n,numeric,WPR,Western Pacific,Country,CHN,China,Year,2015,FALSE,Sex,Male,SEX_MLE,Age Group,10-14 years,AGEGROUP_AGE10-14,,,,,,,0.001,,,,,,0.001377028,,,EN,2020-12-05T18:30:00.000Z
LIFE_0000000030,nqx - probability of dying between ages x and x+n,numeric,AMR,Americas,Country,VEN,Venezuela (Bolivarian Republic of),Year,2015,FALSE,Sex,Female,SEX_FMLE,Age Group,5-9 years,AGEGROUP_AGE5-9,,,,,,,0.001,,,,,,0.001398694,,,EN,2020-12-05T18:30:00.000Z
LIFE_0000000030,nqx - probability of dying between ages x and x+n,numeric,AMR,Americas,Country,USA,United States of America,Year,2015,FALSE,Sex,Female,SEX_FMLE,Age Group,15-19  years,AGEGROUP_AGE15-19,,,,,,,0.001,,,,,,0.001433441,,,EN,2020-12-05T18:30:00.000Z
LIFE_0000000030,nqx - probability of dying between ages x and x+n,numeric,WPR,Western Pacific,Country,CHN,China,Year,2015,FALSE,Sex,Female,SEX_FMLE,Age Group,1-4 years,AGEGROUP_AGE1-4,,,,,,,0.001,,,,,,0.001447201,,,EN,2020-12-05T18:30:00.000Z
LIFE_0000000030,nqx - probability of dying between ages x and x+n,numeric,AFR,Africa,Country,DZA,Algeria,Year,2015,FALSE,Sex,Female,SEX_FMLE,Age Group,10-14 years,AGEGROUP_AGE10-14,,,,,,,0.002,,,,,,0.001501212,,,EN,2020-12-05T18:30:00.000Z
LIFE_0000000030,nqx - probability of dying between ages x and x+n,numeric,EUR,Europe,Country,DEU,Germany,Year,2015,FALSE,Sex,Male,SEX_MLE,Age Group,15-19  years,AGEGROUP_AGE15-19,,,,,,,0.002,,,,,,0.001503354,,,EN,2020-12-05T18:30:00.000Z
LIFE_0000000030,nqx - probability of dying between ages x and x+n,numeric,AMR,Americas,Country,CUB,Cuba,Year,2015,FALSE,Sex,Female,SEX_FMLE,Age Group,20-24 years,AGEGROUP_AGE20-24,,,,,,,0.002,,,,,,0.001508268,,,EN,2020-12-05T18:30:00.000Z
LIFE_0000000030,nqx - probability of dying between ages x and x+n,numeric,AMR,Americas,Country,BRA,Brazil,Year,2015,FALSE,Sex,Female,SEX_FMLE,Age Group,1-4 years,AGEGROUP_AGE1-4,,,,,,,0.002,,,,,,0.001520325,,,EN,2020-12-05T18:30:00.000Z
LIFE_0000000030,nqx - probability of dying between ages x and x+n,numeric,AMR,Americas,Country,CUB,Cuba,Year,2015,FALSE,Sex,Female,SEX_FMLE,Age Group,15-19  years,AGEGROUP_AGE15-19,,,,,,,0.002,,,,,,0.001533158,,,EN,2020-12-05T18:30:00.000Z
LIFE_0000000030,nqx - probability of dying between ages x and x+n,numeric,AMR,Americas,Country,VEN,Venezuela (Bolivarian Republic of),Year,2015,FALSE,Sex,Female,SEX_FMLE,Age Group,10-14 years,AGEGROUP_AGE10-14,,,,,,,0.002,,,,,,0.001534929,,,EN,2020-12-05T18:30:00.000Z
LIFE_0000000030,nqx - probability of dying between ages x and x+n,numeric,AMR,Americas,Country,VEN,Venezuela (Bolivarian Republic of),Year,2015,FALSE,Sex,Male,SEX_MLE,Age Group,5-9 years,AGEGROUP_AGE5-9,,,,,,,0.002,,,,,,0.001568155,,,EN,2020-12-05T18:30:00.000Z
LIFE_0000000030,nqx - probability of dying between ages x and x+n,numeric,WPR,Western Pacific,Country,CHN,China,Year,2015,FALSE,Sex,Male,SEX_MLE,Age Group,1-4 years,AGEGROUP_AGE1-4,,,,,,,0.002,,,,,,0.001594684,,,EN,2020-12-05T18:30:00.000Z
LIFE_0000000030,nqx - probability of dying between ages x and x+n,numeric,WPR,Western Pacific,Country,VNM,Viet Nam,Year,2015,FALSE,Sex,Male,SEX_MLE,Age Group,5-9 years,AGEGROUP_AGE5-9,,,,,,,0.002,,,,,,0.001600607,,,EN,2020-12-05T18:30:00.000Z
LIFE_0000000030,nqx - probability of dying between ages x and x+n,numeric,WPR,Western Pacific,Country,CHN,China,Year,2015,FALSE,Sex,Female,SEX_FMLE,Age Group,20-24 years,AGEGROUP_AGE20-24,,,,,,,0.002,,,,,,0.001603012,,,EN,2020-12-05T18:30:00.000Z
LIFE_0000000030,nqx - probability of dying between ages x and x+n,numeric,AMR,Americas,Country,CUB,Cuba,Year,2015,FALSE,Sex,Male,SEX_MLE,Age Group,1-4 years,AGEGROUP_AGE1-4,,,,,,,0.002,,,,,,0.001643381,,,EN,2020-12-05T18:30:00.000Z
LIFE_0000000030,nqx - probability of dying between ages x and x+n,numeric,WPR,Western Pacific,Country,JPN,Japan,Year,2015,FALSE,Sex,Female,SEX_FMLE,Age Group,30-34 years,AGEGROUP_AGE30-34,,,,,,,0.002,,,,,,0.00164689,,,EN,2020-12-05T18:30:00.000Z
LIFE_0000000030,nqx - probability of dying between ages x and x+n,numeric,EUR,Europe,Country,RUS,Russian Federation,Year,2015,FALSE,Sex,Male,SEX_MLE,Age Group,10-14 years,AGEGROUP_AGE10-14,,,,,,,0.002,,,,,,0.001650665,,,EN,2020-12-05T18:30:00.000Z
LIFE_0000000030,nqx - probability of dying between ages x and x+n,numeric,EUR,Europe,Country,ITA,Italy,Year,2015,FALSE,Sex,Male,SEX_MLE,Age Group,15-19  years,AGEGROUP_AGE15-19,,,,,,,0.002,,,,,,0.001659383,,,EN,2020-12-05T18:30:00.000Z
LIFE_0000000030,nqx - probability of dying between ages x and x+n,numeric,EUR,Europe,Country,FRA,France,Year,2015,FALSE,Sex,Female,SEX_FMLE,Age Group,30-34 years,AGEGROUP_AGE30-34,,,,,,,0.002,,,,,,0.001689983,,,EN,2020-12-05T18:30:00.000Z
LIFE_0000000030,nqx - probability of dying between ages x and x+n,numeric,WPR,Western Pacific,Country,JPN,Japan,Year,2015,FALSE,Sex,Female,SEX_FMLE,Age Group,<1 year,AGEGROUP_AGELT1,,,,,,,0.002,,,,,,0.001701362,,,EN,2020-12-05T18:30:00.000Z
LIFE_0000000030,nqx - probability of dying between ages x and x+n,numeric,WPR,Western Pacific,Country,CHN,China,Year,2015,FALSE,Sex,Female,SEX_FMLE,Age Group,25-29 years,AGEGROUP_AGE25-29,,,,,,,0.002,,,,,,0.001708925,,,EN,2020-12-05T18:30:00.000Z
LIFE_0000000030,nqx - probability of dying between ages x and x+n,numeric,EMR,Eastern Mediterranean,Country,IRN,Iran (Islamic Republic of),Year,2015,FALSE,Sex,Female,SEX_FMLE,Age Group,10-14 years,AGEGROUP_AGE10-14,,,,,,,0.002,,,,,,0.001760041,,,EN,2020-12-05T18:30:00.000Z
LIFE_0000000030,nqx - probability of dying between ages x and x+n,numeric,EUR,Europe,Country,FRA,France,Year,2015,FALSE,Sex,Male,SEX_MLE,Age Group,15-19  years,AGEGROUP_AGE15-19,,,,,,,0.002,,,,,,0.001779059,,,EN,2020-12-05T18:30:00.000Z
LIFE_0000000030,nqx - probability of dying between ages x and x+n,numeric,EUR,Europe,Country,DEU,Germany,Year,2015,FALSE,Sex,Female,SEX_FMLE,Age Group,30-34 years,AGEGROUP_AGE30-34,,,,,,,0.002,,,,,,0.00178646,,,EN,2020-12-05T18:30:00.000Z
LIFE_0000000030,nqx - probability of dying between ages x and x+n,numeric,AFR,Africa,Country,DZA,Algeria,Year,2015,FALSE,Sex,Female,SEX_FMLE,Age Group,5-9 years,AGEGROUP_AGE5-9,,,,,,,0.002,,,,,,0.001827621,,,EN,2020-12-05T18:30:00.000Z
LIFE_0000000030,nqx - probability of dying between ages x and x+n,numeric,AMR,Americas,Country,BRA,Brazil,Year,2015,FALSE,Sex,Male,SEX_MLE,Age Group,10-14 years,AGEGROUP_AGE10-14,,,,,,,0.002,,,,,,0.001856994,,,EN,2020-12-05T18:30:00.000Z
LIFE_0000000030,nqx - probability of dying between ages x and x+n,numeric,AMR,Americas,Country,BRA,Brazil,Year,2015,FALSE,Sex,Male,SEX_MLE,Age Group,1-4 years,AGEGROUP_AGE1-4,,,,,,,0.002,,,,,,0.001870765,,,EN,2020-12-05T18:30:00.000Z
LIFE_0000000030,nqx - probability of dying between ages x and x+n,numeric,WPR,Western Pacific,Country,AUS,Australia,Year,2015,FALSE,Sex,Female,SEX_FMLE,Age Group,30-34 years,AGEGROUP_AGE30-34,,,,,,,0.002,,,,,,0.001891914,,,EN,2020-12-05T18:30:00.000Z
LIFE_0000000030,nqx - probability of dying between ages x and x+n,numeric,WPR,Western Pacific,Country,VNM,Viet Nam,Year,2015,FALSE,Sex,Female,SEX_FMLE,Age Group,15-19  years,AGEGROUP_AGE15-19,,,,,,,0.002,,,,,,0.001906044,,,EN,2020-12-05T18:30:00.000Z
LIFE_0000000030,nqx - probability of dying between ages x and x+n,numeric,AFR,Africa,Country,DZA,Algeria,Year,2015,FALSE,Sex,Male,SEX_MLE,Age Group,5-9 years,AGEGROUP_AGE5-9,,,,,,,0.002,,,,,,0.001912171,,,EN,2020-12-05T18:30:00.000Z
LIFE_0000000030,nqx - probability of dying between ages x and x+n,numeric,WPR,Western Pacific,Country,JPN,Japan,Year,2015,FALSE,Sex,Male,SEX_MLE,Age Group,<1 year,AGEGROUP_AGELT1,,,,,,,0.002,,,,,,0.001921538,,,EN,2020-12-05T18:30:00.000Z
LIFE_0000000030,nqx - probability of dying between ages x and x+n,numeric,AFR,Africa,Country,DZA,Algeria,Year,2015,FALSE,Sex,Male,SEX_MLE,Age Group,10-14 years,AGEGROUP_AGE10-14,,,,,,,0.002,,,,,,0.001986827,,,EN,2020-12-05T18:30:00.000Z
LIFE_0000000030,nqx - probability of dying between ages x and x+n,numeric,EMR,Eastern Mediterranean,Country,IRN,Iran (Islamic Republic of),Year,2015,FALSE,Sex,Male,SEX_MLE,Age Group,5-9 years,AGEGROUP_AGE5-9,,,,,,,0.002,,,,,,0.002045004,,,EN,2020-12-05T18:30:00.000Z
LIFE_0000000030,nqx - probability of dying between ages x and x+n,numeric,WPR,Western Pacific,Country,AUS,Australia,Year,2015,FALSE,Sex,Male,SEX_MLE,Age Group,15-19  years,AGEGROUP_AGE15-19,,,,,,,0.002,,,,,,0.002062107,,,EN,2020-12-05T18:30:00.000Z
LIFE_0000000030,nqx - probability of dying between ages x and x+n,numeric,EUR,Europe,Country,ITA,Italy,Year,2015,FALSE,Sex,Female,SEX_FMLE,Age Group,35-39 years,AGEGROUP_AGE35-39,,,,,,,0.002,,,,,,0.002087721,,,EN,2020-12-05T18:30:00.000Z
LIFE_0000000030,nqx - probability of dying between ages x and x+n,numeric,EMR,Eastern Mediterranean,Country,IRN,Iran (Islamic Republic of),Year,2015,FALSE,Sex,Female,SEX_FMLE,Age Group,5-9 years,AGEGROUP_AGE5-9,,,,,,,0.002,,,,,,0.002101869,,,EN,2020-12-05T18:30:00.000Z
LIFE_0000000030,nqx - probability of dying between ages x and x+n,numeric,WPR,Western Pacific,Country,VNM,Viet Nam,Year,2015,FALSE,Sex,Male,SEX_MLE,Age Group,10-14 years,AGEGROUP_AGE10-14,,,,,,,0.002,,,,,,0.002139105,,,EN,2020-12-05T18:30:00.000Z
LIFE_0000000030,nqx - probability of dying between ages x and x+n,numeric,AFR,Africa,Country,DZA,Algeria,Year,2015,FALSE,Sex,Female,SEX_FMLE,Age Group,15-19  years,AGEGROUP_AGE15-19,,,,,,,0.002,,,,,,0.002168147,,,EN,2020-12-05T18:30:00.000Z
LIFE_0000000030,nqx - probability of dying between ages x and x+n,numeric,EUR,Europe,Country,RUS,Russian Federation,Year,2015,FALSE,Sex,Female,SEX_FMLE,Age Group,15-19  years,AGEGROUP_AGE15-19,,,,,,,0.002,,,,,,0.002183045,,,EN,2020-12-05T18:30:00.000Z
LIFE_0000000030,nqx - probability of dying between ages x and x+n,numeric,WPR,Western Pacific,Country,VNM,Viet Nam,Year,2015,FALSE,Sex,Female,SEX_FMLE,Age Group,20-24 years,AGEGROUP_AGE20-24,,,,,,,0.002,,,,,,0.002205556,,,EN,2020-12-05T18:30:00.000Z
LIFE_0000000030,nqx - probability of dying between ages x and x+n,numeric,AMR,Americas,Country,CUB,Cuba,Year,2015,FALSE,Sex,Female,SEX_FMLE,Age Group,25-29 years,AGEGROUP_AGE25-29,,,,,,,0.002,,,,,,0.002211125,,,EN,2020-12-05T18:30:00.000Z
LIFE_0000000030,nqx - probability of dying between ages x and x+n,numeric,EUR,Europe,Country,ITA,Italy,Year,2015,FALSE,Sex,Male,SEX_MLE,Age Group,20-24 years,AGEGROUP_AGE20-24,,,,,,,0.002,,,,,,0.002231335,,,EN,2020-12-05T18:30:00.000Z
LIFE_0000000030,nqx - probability of dying between ages x and x+n,numeric,EMR,Eastern Mediterranean,Country,IRN,Iran (Islamic Republic of),Year,2015,FALSE,Sex,Male,SEX_MLE,Age Group,1-4 years,AGEGROUP_AGE1-4,,,,,,,0.002,,,,,,0.00225857,,,EN,2020-12-05T18:30:00.000Z
LIFE_0000000030,nqx - probability of dying between ages x and x+n,numeric,AMR,Americas,Country,USA,United States of America,Year,2015,FALSE,Sex,Female,SEX_FMLE,Age Group,20-24 years,AGEGROUP_AGE20-24,,,,,,,0.002,,,,,,0.002282949,,,EN,2020-12-05T18:30:00.000Z
LIFE_0000000030,nqx - probability of dying between ages x and x+n,numeric,AMR,Americas,Country,BRA,Brazil,Year,2015,FALSE,Sex,Female,SEX_FMLE,Age Group,15-19  years,AGEGROUP_AGE15-19,,,,,,,0.002,,,,,,0.002295129,,,EN,2020-12-05T18:30:00.000Z
LIFE_0000000030,nqx - probability of dying between ages x and x+n,numeric,AMR,Americas,Country,CUB,Cuba,Year,2015,FALSE,Sex,Male,SEX_MLE,Age Group,15-19  years,AGEGROUP_AGE15-19,,,,,,,0.002,,,,,,0.002308273,,,EN,2020-12-05T18:30:00.000Z
LIFE_0000000030,nqx - probability of dying between ages x and x+n,numeric,EMR,Eastern Mediterranean,Country,IRN,Iran (Islamic Republic of),Year,2015,FALSE,Sex,Female,SEX_FMLE,Age Group,1-4 years,AGEGROUP_AGE1-4,,,,,,,0.002,,,,,,0.002321352,,,EN,2020-12-05T18:30:00.000Z
LIFE_0000000030,nqx - probability of dying between ages x and x+n,numeric,SEAR,South-East Asia,Country,BGD,Bangladesh,Year,2015,FALSE,Sex,Female,SEX_FMLE,Age Group,10-14 years,AGEGROUP_AGE10-14,,,,,,,0.002,,,,,,0.002327752,,,EN,2020-12-05T18:30:00.000Z
LIFE_0000000030,nqx - probability of dying between ages x and x+n,numeric,EUR,Europe,Country,DEU,Germany,Year,2015,FALSE,Sex,Male,SEX_MLE,Age Group,20-24 years,AGEGROUP_AGE20-24,,,,,,,0.002,,,,,,0.002334756,,,EN,2020-12-05T18:30:00.000Z
LIFE_0000000030,nqx - probability of dying between ages x and x+n,numeric,WPR,Western Pacific,Country,JPN,Japan,Year,2015,FALSE,Sex,Female,SEX_FMLE,Age Group,35-39 years,AGEGROUP_AGE35-39,,,,,,,0.002,,,,,,0.002337679,,,EN,2020-12-05T18:30:00.000Z
LIFE_0000000030,nqx - probability of dying between ages x and x+n,numeric,AMR,Americas,Country,VEN,Venezuela (Bolivarian Republic of),Year,2015,FALSE,Sex,Male,SEX_MLE,Age Group,10-14 years,AGEGROUP_AGE10-14,,,,,,,0.002,,,,,,0.002361538,,,EN,2020-12-05T18:30:00.000Z
LIFE_0000000030,nqx - probability of dying between ages x and x+n,numeric,WPR,Western Pacific,Country,CHN,China,Year,2015,FALSE,Sex,Female,SEX_FMLE,Age Group,30-34 years,AGEGROUP_AGE30-34,,,,,,,0.002,,,,,,0.002385255,,,EN,2020-12-05T18:30:00.000Z
LIFE_0000000030,nqx - probability of dying between ages x and x+n,numeric,EMR,Eastern Mediterranean,Country,AFG,Afghanistan,Year,2015,FALSE,Sex,Female,SEX_FMLE,Age Group,10-14 years,AGEGROUP_AGE10-14,,,,,,,0.002,,,,,,0.002390899,,,EN,2020-12-05T18:30:00.000Z
LIFE_0000000030,nqx - probability of dying between ages x and x+n,numeric,WPR,Western Pacific,Country,JPN,Japan,Year,2015,FALSE,Sex,Male,SEX_MLE,Age Group,20-24 years,AGEGROUP_AGE20-24,,,,,,,0.002,,,,,,0.002405008,,,EN,2020-12-05T18:30:00.000Z
LIFE_0000000030,nqx - probability of dying between ages x and x+n,numeric,AFR,Africa,Country,DZA,Algeria,Year,2015,FALSE,Sex,Female,SEX_FMLE,Age Group,20-24 years,AGEGROUP_AGE20-24,,,,,,,0.002,,,,,,0.002432039,,,EN,2020-12-05T18:30:00.000Z
LIFE_0000000030,nqx - probability of dying between ages x and x+n,numeric,EMR,Eastern Mediterranean,Country,IRN,Iran (Islamic Republic of),Year,2015,FALSE,Sex,Male,SEX_MLE,Age Group,10-14 years,AGEGROUP_AGE10-14,,,,,,,0.002,,,,,,0.002453003,,,EN,2020-12-05T18:30:00.000Z
LIFE_0000000030,nqx - probability of dying between ages x and x+n,numeric,EUR,Europe,Country,ITA,Italy,Year,2015,FALSE,Sex,Male,SEX_MLE,Age Group,25-29 years,AGEGROUP_AGE25-29,,,,,,,0.002,,,,,,0.00246229,,,EN,2020-12-05T18:30:00.000Z
LIFE_0000000030,nqx - probability of dying between ages x and x+n,numeric,WPR,Western Pacific,Country,VNM,Viet Nam,Year,2015,FALSE,Sex,Female,SEX_FMLE,Age Group,25-29 years,AGEGROUP_AGE25-29,,,,,,,0.002,,,,,,0.002477075,,,EN,2020-12-05T18:30:00.000Z
LIFE_0000000030,nqx - probability of dying between ages x and x+n,numeric,EUR,Europe,Country,DEU,Germany,Year,2015,FALSE,Sex,Female,SEX_FMLE,Age Group,35-39 years,AGEGROUP_AGE35-39,,,,,,,0.003,,,,,,0.002533146,,,EN,2020-12-05T18:30:00.000Z
LIFE_0000000030,nqx - probability of dying between ages x and x+n,numeric,WPR,Western Pacific,Country,CHN,China,Year,2015,FALSE,Sex,Male,SEX_MLE,Age Group,15-19  years,AGEGROUP_AGE15-19,,,,,,,0.003,,,,,,0.002533734,,,EN,2020-12-05T18:30:00.000Z
LIFE_0000000030,nqx - probability of dying between ages x and x+n,numeric,EMR,Eastern Mediterranean,Country,IRN,Iran (Islamic Republic of),Year,2015,FALSE,Sex,Female,SEX_FMLE,Age Group,20-24 years,AGEGROUP_AGE20-24,,,,,,,0.003,,,,,,0.002552224,,,EN,2020-12-05T18:30:00.000Z
LIFE_0000000030,nqx - probability of dying between ages x and x+n,numeric,AMR,Americas,Country,VEN,Venezuela (Bolivarian Republic of),Year,2015,FALSE,Sex,Female,SEX_FMLE,Age Group,1-4 years,AGEGROUP_AGE1-4,,,,,,,0.003,,,,,,0.002564213,,,EN,2020-12-05T18:30:00.000Z
LIFE_0000000030,nqx - probability of dying between ages x and x+n,numeric,EMR,Eastern Mediterranean,Country,AFG,Afghanistan,Year,2015,FALSE,Sex,Male,SEX_MLE,Age Group,10-14 years,AGEGROUP_AGE10-14,,,,,,,0.003,,,,,,0.00257637,,,EN,2020-12-05T18:30:00.000Z
LIFE_0000000030,nqx - probability of dying between ages x and x+n,numeric,WPR,Western Pacific,Country,JPN,Japan,Year,2015,FALSE,Sex,Male,SEX_MLE,Age Group,25-29 years,AGEGROUP_AGE25-29,,,,,,,0.003,,,,,,0.00257866,,,EN,2020-12-05T18:30:00.000Z
LIFE_0000000030,nqx - probability of dying between ages x and x+n,numeric,EMR,Eastern Mediterranean,Country,IRN,Iran (Islamic Republic of),Year,2015,FALSE,Sex,Female,SEX_FMLE,Age Group,15-19  years,AGEGROUP_AGE15-19,,,,,,,0.003,,,,,,0.002653461,,,EN,2020-12-05T18:30:00.000Z
LIFE_0000000030,nqx - probability of dying between ages x and x+n,numeric,EUR,Europe,Country,DEU,Germany,Year,2015,FALSE,Sex,Male,SEX_MLE,Age Group,25-29 years,AGEGROUP_AGE25-29,,,,,,,0.003,,,,,,0.002678576,,,EN,2020-12-05T18:30:00.000Z
LIFE_0000000030,nqx - probability of dying between ages x and x+n,numeric,AMR,Americas,Country,VEN,Venezuela (Bolivarian Republic of),Year,2015,FALSE,Sex,Female,SEX_FMLE,Age Group,15-19  years,AGEGROUP_AGE15-19,,,,,,,0.003,,,,,,0.002678713,,,EN,2020-12-05T18:30:00.000Z
LIFE_0000000030,nqx - probability of dying between ages x and x+n,numeric,EUR,Europe,Country,FRA,France,Year,2015,FALSE,Sex,Female,SEX_FMLE,Age Group,35-39 years,AGEGROUP_AGE35-39,,,,,,,0.003,,,,,,0.002740773,,,EN,2020-12-05T18:30:00.000Z
LIFE_0000000030,nqx - probability of dying between ages x and x+n,numeric,AMR,Americas,Country,BRA,Brazil,Year,2015,FALSE,Sex,Female,SEX_FMLE,Age Group,20-24 years,AGEGROUP_AGE20-24,,,,,,,0.003,,,,,,0.002744849,,,EN,2020-12-05T18:30:00.000Z
LIFE_0000000030,nqx - probability of dying between ages x and x+n,numeric,EUR,Europe,Country,ITA,Italy,Year,2015,FALSE,Sex,Female,SEX_FMLE,Age Group,<1 year,AGEGROUP_AGELT1,,,,,,,0.003,,,,,,0.00278041,,,EN,2020-12-05T18:30:00.000Z
LIFE_0000000030,nqx - probability of dying between ages x and x+n,numeric,AMR,Americas,Country,VEN,Venezuela (Bolivarian Republic of),Year,2015,FALSE,Sex,Male,SEX_MLE,Age Group,1-4 years,AGEGROUP_AGE1-4,,,,,,,0.003,,,,,,0.002874592,,,EN,2020-12-05T18:30:00.000Z
LIFE_0000000030,nqx - probability of dying between ages x and x+n,numeric,EMR,Eastern Mediterranean,Country,IRN,Iran (Islamic Republic of),Year,2015,FALSE,Sex,Female,SEX_FMLE,Age Group,25-29 years,AGEGROUP_AGE25-29,,,,,,,0.003,,,,,,0.002895677,,,EN,2020-12-05T18:30:00.000Z
LIFE_0000000030,nqx - probability of dying between ages x and x+n,numeric,EUR,Europe,Country,FRA,France,Year,2015,FALSE,Sex,Male,SEX_MLE,Age Group,20-24 years,AGEGROUP_AGE20-24,,,,,,,0.003,,,,,,0.002913734,,,EN,2020-12-05T18:30:00.000Z
LIFE_0000000030,nqx - probability of dying between ages x and x+n,numeric,AFR,Africa,Country,DZA,Algeria,Year,2015,FALSE,Sex,Female,SEX_FMLE,Age Group,25-29 years,AGEGROUP_AGE25-29,,,,,,,0.003,,,,,,0.002925215,,,EN,2020-12-05T18:30:00.000Z
LIFE_0000000030,nqx - probability of dying between ages x and x+n,numeric,WPR,Western Pacific,Country,AUS,Australia,Year,2015,FALSE,Sex,Male,SEX_MLE,Age Group,20-24 years,AGEGROUP_AGE20-24,,,,,,,0.003,,,,,,0.002957907,,,EN,2020-12-05T18:30:00.000Z
LIFE_0000000030,nqx - probability of dying between ages x and x+n,numeric,WPR,Western Pacific,Country,AUS,Australia,Year,2015,FALSE,Sex,Female,SEX_FMLE,Age Group,<1 year,AGEGROUP_AGELT1,,,,,,,0.003,,,,,,0.00298259,,,EN,2020-12-05T18:30:00.000Z
LIFE_0000000030,nqx - probability of dying between ages x and x+n,numeric,WPR,Western Pacific,Country,JPN,Japan,Year,2015,FALSE,Sex,Male,SEX_MLE,Age Group,30-34 years,AGEGROUP_AGE30-34,,,,,,,0.003,,,,,,0.002985364,,,EN,2020-12-05T18:30:00.000Z
LIFE_0000000030,nqx - probability of dying between ages x and x+n,numeric,EUR,Europe,Country,RUS,Russian Federation,Year,2015,FALSE,Sex,Female,SEX_FMLE,Age Group,20-24 years,AGEGROUP_AGE20-24,,,,,,,0.003,,,,,,0.002999844,,,EN,2020-12-05T18:30:00.000Z
LIFE_0000000030,nqx - probability of dying between ages x and x+n,numeric,AMR,Americas,Country,USA,United States of America,Year,2015,FALSE,Sex,Female,SEX_FMLE,Age Group,25-29 years,AGEGROUP_AGE25-29,,,,,,,0.003,,,,,,0.003033774,,,EN,2020-12-05T18:30:00.000Z
LIFE_0000000030,nqx - probability of dying between ages x and x+n,numeric,WPR,Western Pacific,Country,VNM,Viet Nam,Year,2015,FALSE,Sex,Female,SEX_FMLE,Age Group,1-4 years,AGEGROUP_AGE1-4,,,,,,,0.003,,,,,,0.003046102,,,EN,2020-12-05T18:30:00.000Z
LIFE_0000000030,nqx - probability of dying between ages x and x+n,numeric,SEAR,South-East Asia,Country,IND,India,Year,2015,FALSE,Sex,Female,SEX_FMLE,Age Group,10-14 years,AGEGROUP_AGE10-14,,,,,,,0.003,,,,,,0.00306525,,,EN,2020-12-05T18:30:00.000Z
LIFE_0000000030,nqx - probability of dying between ages x and x+n,numeric,SEAR,South-East Asia,Country,IND,India,Year,2015,FALSE,Sex,Male,SEX_MLE,Age Group,5-9 years,AGEGROUP_AGE5-9,,,,,,,0.003,,,,,,0.003068854,,,EN,2020-12-05T18:30:00.000Z
LIFE_0000000030,nqx - probability of dying between ages x and x+n,numeric,EUR,Europe,Country,FRA,France,Year,2015,FALSE,Sex,Female,SEX_FMLE,Age Group,<1 year,AGEGROUP_AGELT1,,,,,,,0.003,,,,,,0.003072216,,,EN,2020-12-05T18:30:00.000Z
LIFE_0000000030,nqx - probability of dying between ages x and x+n,numeric,EUR,Europe,Country,DEU,Germany,Year,2015,FALSE,Sex,Female,SEX_FMLE,Age Group,<1 year,AGEGROUP_AGELT1,,,,,,,0.003,,,,,,0.00310811,,,EN,2020-12-05T18:30:00.000Z
LIFE_0000000030,nqx - probability of dying between ages x and x+n,numeric,EUR,Europe,Country,ITA,Italy,Year,2015,FALSE,Sex,Male,SEX_MLE,Age Group,30-34 years,AGEGROUP_AGE30-34,,,,,,,0.003,,,,,,0.003113008,,,EN,2020-12-05T18:30:00.000Z
LIFE_0000000030,nqx - probability of dying between ages x and x+n,numeric,SEAR,South-East Asia,Country,BGD,Bangladesh,Year,2015,FALSE,Sex,Female,SEX_FMLE,Age Group,5-9 years,AGEGROUP_AGE5-9,,,,,,,0.003,,,,,,0.003140188,,,EN,2020-12-05T18:30:00.000Z
LIFE_0000000030,nqx - probability of dying between ages x and x+n,numeric,AMR,Americas,Country,CUB,Cuba,Year,2015,FALSE,Sex,Female,SEX_FMLE,Age Group,30-34 years,AGEGROUP_AGE30-34,,,,,,,0.003,,,,,,0.003189895,,,EN,2020-12-05T18:30:00.000Z
LIFE_0000000030,nqx - probability of dying between ages x and x+n,numeric,AMR,Americas,Country,VEN,Venezuela (Bolivarian Republic of),Year,2015,FALSE,Sex,Female,SEX_FMLE,Age Group,20-24 years,AGEGROUP_AGE20-24,,,,,,,0.003,,,,,,0.003208605,,,EN,2020-12-05T18:30:00.000Z
LIFE_0000000030,nqx - probability of dying between ages x and x+n,numeric,AFR,Africa,Country,ZAF,South Africa,Year,2015,FALSE,Sex,Female,SEX_FMLE,Age Group,10-14 years,AGEGROUP_AGE10-14,,,,,,,0.003,,,,,,0.00321039,,,EN,2020-12-05T18:30:00.000Z
